,FEATTYPE,SCALE,elevation,aspect,slope,Years_befo,NDVI,distance,total_curv,plan_curv,prof_curv,Main_Rock__Granitic Rocks,Main_Rock__Granodiorite,"Main_Rock__Graphitic siltstone, sandstone and marble","Main_Rock__Quartz sandstone, siltstone with conglomerate",Main_Rock__Red conglomerate and coarse sandstone with siltstone,"Main_Rock__Sandstone, siltstone and mudstone","Main_Rock__Superficial Deposits (Silt, sand and gravel)",Main_Rock__Tuff and Lava,Period_Carboniferous,Period_Cretaceous,Period_Devonian,Period_Jurassic,Period_Quaternary,landuse_Agriculture,landuse_Grassland,landuse_Shrubland,landuse_Wetland,landuse_forest,landuse_urban,landuse_water,FACAFF_0,FACAFF_1,FACAFF_2,FACAFF_3,FACAFF_4,Year
2795,0,8.0,25,150.461,5.32426,65-145,0.37638,566.12471,-0.172005,-0.0788162,0.0931886,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
2796,1,9.0,144,19.113,23.4294,65-145,0.0660372,45.24063859,0.208863,0.0559364,-0.152927,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
2797,1,50.0,15,191.505,8.85738,65-145,0.0894537,324.0582794,-0.0860024,-0.144716,-0.058714,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0
2798,0,0.3,154,38.6876,23.487,65-145,0.170814,242.5363361,0.540587,0.341193,-0.199393,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
2799,1,24.0,192,7.6819,16.3396,65-145,0.208337,17.86561814,0.172005,0.028885,-0.14312,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0
2800,1,1.0,435,152.266,16.4987,65-145,0.2475,363.9267542,-0.0737164,0.0111706,0.0848869,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,65.0
2801,1,1.0,386,5.32275,23.6063,65-145,0.158092,420.9004078,0.184291,0.142362,-0.0419285,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,65.0
2802,0,2.0,139,180.0,6.17018,65-145,0.271682,589.0671554,0.208863,0.135813,-0.0730502,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0
2803,1,5.0,145,41.6476,24.5858,65-145,0.276112,392.4317215,-0.221149,-0.265923,-0.044774,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,65.0
2804,1,40.0,46,111.93,6.40013,65-145,0.175273,417.6801138,-0.245721,-0.0156033,0.230118,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
2805,1,6.0,130,355.914,16.8817,65-145,0.247706,415.1757518,0.270293,0.202,-0.0682933,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,65.0
2806,1,1.5,62,44.4838,11.9772,65-145,0.23392,945.4402591,-0.147433,-0.0366327,0.1108,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0
2807,1,0.57,95,262.992,22.2847,65-145,0.231179,198.4350093,0.442298,0.239361,-0.202937,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,65.0
2808,0,40.0,87,151.33,17.3622,65-145,0.370095,389.0876377,0.110575,0.0978727,-0.0127019,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,65.0
2809,1,0.3,129,234.8,12.0426,65-145,0.266132,1005.211793,0.0860024,-0.0633683,-0.149371,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,65.0
2810,1,0.03,35,88.3905,15.2499,65-145,0.212005,169.8985792,0.847738,0.1382,-0.709538,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0
2811,0,3.0,26,343.61,8.17608,65-145,0.210373,455.8170374,-0.651161,-0.096507,0.554654,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0
2812,1,0.06,161,289.983,12.4861,65-145,0.111307,433.4821783,-0.712591,-0.286119,0.426473,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0
2813,1,2.5,45,286.225,14.8958,65-145,0.294704,404.2967741,-0.503728,-0.199597,0.304132,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0
2814,1,2.0,84,54.0579,21.8307,65-145,0.422895,343.7295338,0.122861,0.108145,-0.0147155,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
2815,1,1.0,158,317.726,4.59425,65-145,0.210811,187.6684578,0.282579,0.180847,-0.101733,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0
2816,1,0.6,134,154.522,12.5736,65-145,0.354878,184.5125514,-0.110575,-0.0457642,0.0648103,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,65.0
2817,0,8.0,32,250.017,8.9881,65-145,0.32131,183.9190668,-0.135147,0.0879571,0.223104,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,65.0
2818,1,0.0,67,122.32,8.90639,65-145,0.302765,126.990856,0.712591,0.359667,-0.352925,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,65.0
2819,0,3.0,66,255.041,10.3835,65-145,0.406606,111.4163452,0.319438,0.170277,-0.14916,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
2820,1,1.0,77,336.961,7.28056,65-145,0.158045,343.481674,-0.417726,0.0948473,0.512573,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0
2821,0,0.01,140,282.022,16.6171,65-145,0.213715,1.160970974,-0.503728,-0.263281,0.240447,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,65.0
2822,0,0.14,100,34.796,10.989,65-145,0.048614,732.1299338,0.122861,0.116718,-0.00614303,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,65.0
2823,1,1.0,520,184.865,7.26523,65-145,0.256388,102.0136142,-0.46687,-0.250013,0.216857,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,65.0
2824,0,0.09,95,150.124,4.1893,65-145,0.154612,119.6897343,-0.946027,-0.756452,0.189575,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,65.0
2825,1,0.9,274,85.3894,18.5838,65-145,0.32482,161.908663,-0.688019,-0.403881,0.284139,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,65.0
2826,0,0.8,114,244.001,23.1951,65-145,0.30917,350.8951596,0.0982885,0.0884596,-0.00982885,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,65.0
2827,1,0.3,37,350.538,3.76233,65-145,0.196306,375.3764726,0.0982885,0.0884596,-0.00982885,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
2828,1,2.4,114,23.0513,15.4348,65-145,0.0591993,428.3708309,-0.380868,-0.143312,0.237556,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,65.0
2829,1,2.0,399,158.911,32.8612,65-145,0.374031,196.8217099,-0.221149,0.102741,0.32389,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0
2830,1,10.0,217,268.493,17.1301,65-145,0.246146,472.0108828,0.516015,0.339732,-0.176283,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,65.0
2831,1,0.8,28,296.694,14.988,65-145,0.140845,464.509672,-0.651161,-0.096507,0.554654,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,65.0
2832,1,3.0,54,236.482,7.11419,65-145,0.219214,17.76299049,-0.0737164,-0.126402,-0.052686,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
2833,1,0.3,85,10.4516,8.05599,65-145,0.186366,83.68542406,-0.651161,-0.257118,0.394043,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
2834,1,37.5,108,186.132,9.33896,65-145,0.34607,722.5307427,0.34401,0.0746367,-0.269373,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,65.0
2835,0,0.3,16,343.474,7.30951,65-145,0.254445,421.991641,0.147433,0.135147,-0.0122861,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,65.0
2836,0,0.0,97,261.98,21.6594,65-145,0.183611,547.1912864,-0.34401,0.233435,0.577445,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,65.0
2837,1,0.5,69,86.738,14.6404,65-145,0.268455,212.756376,-0.208863,-0.146055,0.0628075,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,65.0
2838,1,20.0,139,250.413,25.0607,65-145,0.257923,36.04161152,0.245721,0.216271,-0.0294504,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,65.0
2839,0,5.0,98,70.2532,6.38999,65-145,0.333631,51.55229999,0.221149,0.309609,0.0884596,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
2840,1,1.0,131,1.48787,11.7598,65-145,0.059399,672.4154153,0.159719,0.173418,0.0136992,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,65.0
2841,1,2.0,221,303.417,17.4367,65-145,0.247102,196.5897484,0.147433,0.0217369,-0.125696,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
2842,1,1.7,435,152.266,16.4987,65-145,0.19247,247.2334831,-0.860024,-0.540555,0.319469,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,65.0
2843,1,0.3,55,353.884,8.65499,65-145,0.208028,254.9512458,-0.860024,-0.540555,0.319469,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0
2844,1,1.0,70,25.1448,4.18362,65-145,0.181131,442.3588016,-0.479156,-0.221498,0.257658,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
2845,1,0.3,128,242.809,21.1767,65-145,0.323486,535.4377141,0.208863,0.130008,-0.0788545,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,65.0
2846,1,0.2,58,225.0,3.28135,65-145,0.188508,1586.50796,-0.258007,-0.0175659,0.240441,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
2847,1,0.2,118,9.5989,20.4448,65-145,0.170621,548.9383932,-0.233435,-0.0916351,0.1418,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
2848,0,0.1,160,1.84761,22.7404,65-145,0.029987,441.8232253,-0.122861,-0.197185,-0.0743243,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
2849,1,2.0,43,353.418,11.981,65-145,0.0461876,1909.969013,0.393154,0.042966,-0.350188,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
2850,1,1.0,56,53.7462,9.97939,65-145,0.258473,962.9756108,0.0245721,-0.107906,-0.132478,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
2851,0,0.0,115,303.035,16.4353,65-145,0.109077,727.5786297,0.196577,0.0927875,-0.103789,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,65.0
2852,0,1.0,40,272.095,12.5041,65-145,0.162493,108.7167835,-0.0860024,0.0946556,0.180658,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
2853,1,4.0,212,332.168,13.8218,65-145,0.267052,968.8540878,-0.516015,-0.390996,0.125019,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,65.0
2854,0,0.01,163,30.3791,15.2461,65-145,0.0381079,95.04247746,0.626589,0.314765,-0.311824,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0
2855,0,0.03,80,236.607,19.8463,65-145,0.281352,41.29642397,0.319438,-0.166345,-0.485783,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,65.0
2856,0,300.0,280,136.193,15.39,65-145,0.330568,916.7377734,-0.0491442,-0.0245721,0.0245721,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
2857,1,3.0,68,66.562,14.2952,65-145,0.358111,1550.832529,0.0,0.0550226,0.0550226,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0
2858,1,0.5,52,304.832,19.6594,65-145,0.102206,1367.202722,-0.258007,-0.000522579,0.257485,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0
2859,0,10.0,16,111.218,7.02445,65-145,0.123143,1485.967713,-0.122861,-0.130268,-0.00740777,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0
2860,1,1.0,32,167.082,8.59362,65-145,0.249894,1167.814604,0.258007,0.00980434,-0.248203,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0
2861,1,9.9,41,179.145,10.2651,65-145,0.378665,23.59086073,-0.430012,-0.213393,0.216619,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0
2862,0,300.0,144,155.031,21.3335,65-145,0.352886,351.6932039,-0.0245721,0.0452034,0.0697755,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,65.0
2863,1,0.2,90,315.951,24.7326,65-145,0.0477353,82.8456194,-0.393154,-0.103402,0.289752,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,65.0
2864,1,3.5,43,209.982,9.21605,65-145,0.267833,421.8187354,-0.135147,-0.0109048,0.124242,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,65.0
2865,0,6.0,47,24.2277,3.39223,65-145,0.240035,837.5618254,-0.0245721,0.0923699,0.116942,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0
2866,0,20.0,29,255.964,3.18909,65-145,0.140472,115.3368301,-0.368582,-0.134935,0.233647,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0
2867,0,1.0,1,236.31,1.67452,65-145,0.201819,39.83288298,-0.294865,-0.219364,0.0755019,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,65.0
2868,1,12.0,150,311.135,23.0367,65-145,0.134889,1011.369609,-0.479156,-0.256596,0.22256,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,65.0
2869,0,8.0,175,241.771,8.29011,65-145,0.0825696,282.362019,-0.0368582,0.12727,0.164128,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,65.0
2870,1,0.0,42,3.78057,17.0888,65-145,0.255127,1068.003764,-0.454584,-0.127966,0.326618,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,65.0
2871,0,10.0,165,177.365,17.9168,65-145,0.259131,629.9911039,-0.233435,-0.198411,0.0350237,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,65.0
2872,0,5.0,67,328.496,8.38517,65-145,0.270194,1420.644357,-0.270293,-0.088709,0.181584,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,65.0
2873,0,2.0,73,58.69,8.72256,65-145,0.320988,1201.497565,0.0737164,0.149832,0.0761159,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
2874,0,200.0,242,159.744,25.8264,65-145,0.392061,117.847587,-0.0860024,0.0946556,0.180658,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,65.0
2875,0,1.0,192,351.808,35.4247,65-145,0.170103,1325.610707,-0.270293,0.034062,0.304355,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,65.0
2876,0,0.05,95,257.609,20.0655,65-145,0.327335,127.4200971,0.602017,0.354625,-0.247392,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,65.0
2877,0,60.0,315,247.001,22.2012,65-145,0.240814,1508.911374,-0.208863,-0.137634,0.0712288,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,65.0
2878,0,35.0,57,306.158,9.8744,65-145,0.246003,123.6815398,-0.331724,-0.201796,0.129928,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0
2879,1,4.0,93,286.348,22.9034,65-145,0.240092,1155.695995,-0.184291,-0.0903368,0.0939541,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,65.0
2880,1,2.0,1,236.31,1.67452,65-145,0.201819,707.6571212,-0.110575,0.0319438,0.142518,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,65.0
2881,1,15.0,121,187.046,6.90972,65-145,0.338323,865.6418067,-0.122861,0.0869475,0.209808,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
2882,1,0.5,131,35.8771,14.8516,65-145,0.272031,395.9471042,-0.688019,-0.343284,0.344735,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
2883,1,1.0,27,2.16108,8.15751,65-145,0.181154,395.7160578,0.0491442,0.171532,0.122388,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,65.0
2884,0,3.0,23,4.56841,10.5714,65-145,0.367647,393.8448533,-0.270293,-0.108665,0.161628,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
2885,1,35.0,97,291.886,9.66966,65-145,0.106184,919.0122668,0.823166,0.28961,-0.533556,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,65.0
2886,0,0.7,59,120.399,13.2251,65-145,0.0413233,123.516959,-0.331724,-0.201796,0.129928,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,65.0
2887,1,8.0,23,4.56841,10.5714,65-145,0.348956,403.4732339,0.0982885,0.0747308,-0.0235577,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,65.0
2888,1,15.0,43,181.521,8.68516,65-145,0.0659132,142.873756,-0.258007,-0.16171,0.0962968,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,65.0
2889,0,1.0,41,205.168,7.06448,65-145,0.312558,506.1166149,0.159719,0.130271,-0.0294473,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
2890,1,40.0,9,204.209,7.26164,65-145,0.357907,26.45040407,-0.319438,-0.114408,0.20503,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
2891,1,20.0,9,204.209,7.26164,65-145,0.349915,281.9809557,0.184291,0.121415,-0.0628757,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
2892,0,50.0,204,357.436,5.17864,65-145,0.342921,241.315473,-0.258007,-0.137958,0.12005,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,65.0
2893,1,0.0,7,344.578,4.64827,65-145,0.168665,504.5227662,-0.74945,-0.117641,0.631809,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0
2894,0,10.0,212,173.157,7.7506,65-145,0.264794,14.17703599,-0.258007,-0.0193628,0.238644,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0
2895,1,2.0,11,259.641,4.86825,65-145,0.229591,876.8526134,0.307151,0.162618,-0.144534,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
2896,0,20.0,70,328.841,22.1673,65-145,0.194405,546.4758312,-0.0982885,-0.0894179,0.00887054,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0
2897,1,1.0,111,115.017,5.11295,65-145,0.302117,146.8865702,0.0614303,0.0937362,0.0323059,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,65.0
2898,0,0.5,25,11.8887,3.00395,65-145,0.172432,590.8331919,0.479156,0.313251,-0.165906,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0
2899,1,0.1,9,161.565,1.22404,65-145,0.187775,595.0947521,0.479156,0.313251,-0.165906,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0
2900,1,0.2,31,133.452,5.38793,65-145,0.250033,223.4207872,-0.319438,-0.232383,0.0870545,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,65.0
2901,1,5.0,177,86.2734,19.466,65-145,0.347989,136.957697,0.589731,0.34243,-0.247301,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,65.0
2902,0,9.0,30,334.747,4.52778,65-145,0.2497,353.9268329,0.172005,0.135869,-0.0361355,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,65.0
2903,0,5.0,147,259.039,19.2004,65-145,0.262254,175.7256909,-0.0737164,-0.0829813,-0.0092649,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,65.0
2904,0,12.5,210,9.92624,6.2632,65-145,0.288284,652.1999525,0.0737164,0.0982885,0.0245721,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,65.0
2905,1,6.0,33,262.828,11.6216,65-145,0.280464,144.1775427,-0.159719,-0.0623754,0.0973434,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,65.0
2906,1,2.0,199,288.094,8.17108,65-145,0.319857,207.3374571,-0.159719,-0.0761026,0.0836162,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,65.0
2907,1,5.0,161,266.309,22.7722,65-145,0.287171,430.308413,0.122861,0.0159719,-0.106889,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,65.0
2908,1,100.0,199,288.094,8.17108,65-145,0.251506,175.7256909,-0.0737164,-0.0829813,-0.0092649,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,65.0
2909,1,0.3,42,108.759,8.60242,65-145,0.198632,125.634485,0.221149,0.167937,-0.0532121,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,65.0
2910,1,75.0,91,64.7789,22.4051,65-145,0.251862,304.7800514,0.0,-0.0245721,-0.0245721,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,65.0
2911,0,10.0,343,56.3099,26.8725,65-145,0.259775,431.7463659,0.0491442,0.0712491,0.0221048,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0
2912,1,20.0,52,115.346,14.3429,65-145,0.370328,205.6511707,-0.0737164,-0.0152517,0.0584647,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,65.0
2913,1,4.0,100,264.289,18.053,65-145,0.26616,772.5306132,-0.491442,-0.301644,0.189798,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,65.0
2914,0,10.0,17,321.582,5.71266,65-145,0.265451,738.5932728,1.00746,0.567708,-0.439749,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,65.0
2915,1,0.05,58,229.128,10.5288,65-145,0.251518,649.0376316,-0.0245721,0.0596235,0.0841956,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0
2916,1,3.0,147,20.1448,15.9839,65-145,0.290476,4.537975474,-0.0737164,-0.0491442,0.0245721,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,65.0
2917,1,100.0,15,245.186,7.883,65-145,0.268618,76.33632277,-0.172005,-0.146758,0.0252464,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,65.0
2918,1,1.0,312,82.0151,16.7819,65-145,0.354026,646.3360195,-0.331724,-0.0624462,0.269277,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,65.0
2919,1,1.0,518,187.404,13.5607,65-145,0.365593,431.1156488,-0.172005,-0.107503,0.0645018,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,65.0
2920,1,0.5,349,16.4486,8.41568,65-145,0.303356,840.0250139,-0.294865,-0.040544,0.254321,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,65.0
2921,0,45.0,105,318.945,18.4343,65-145,0.0907581,184.8782087,0.0614303,0.0937362,0.0323059,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,65.0
