,SLIDE_TYPE,M_WIDTH,S_LENGTH,SLOPE,COVER,YEAR_1,HEADELEV,TAILELEV,ELE_DIFF,GULLY,CLASS,curv_plan,curv_prof,aspect,curv,ID,history
50944,R,17.0,12.0,31.5,C,1963,334.0,326.0,8.0,Y,B1,-0.0588725,0.309709,26.301,-0.368582,50944,59
1749,R,14.0,7.0,31.5,C,1963,505.0,499.0,6.0,N,B1,-0.243518,-0.390951,28.6518,0.147433,1749,59
75483,R,10.0,11.5,31.0,C,1963,167.0,159.0,8.0,N,C1,-0.199932,0.156364,78.2066,-0.356296,75483,59
80654,R,8.0,7.0,28.5,C,1963,365.0,361.0,4.0,N,B1,0.121098,-0.161482,263.878,0.282579,80654,59
99505,R,8.0,10.5,39.5,D,1963,99.0,93.0,6.0,N,C1,0.168692,-0.0278852,90.6228,0.196577,99505,59
49155,R,15.0,9.5,45.0,D,1963,162.0,153.0,9.0,N,B1,0.236844,-0.291456,203.749,0.528301,49155,59
93114,R,5.0,8.5,43.0,C,1963,246.0,240.0,6.0,N,A2,0.0374513,0.0988816,-9999.0,-0.0614303,93114,59
51840,R,33.0,17.0,29.5,C,1963,235.0,227.0,8.0,N,C2,0.24235,0.0457733,196.125,0.196577,51840,59
51604,R,9.0,5.5,36.5,C,1963,440.0,436.0,4.0,N,B1,0.206041,-0.285402,353.395,0.491442,51604,59
23142,R,14.0,7.5,16.0,C,1963,331.0,328.0,3.0,N,C1,-0.534742,0.435856,120.005,-0.970599,23142,59
95687,R,12.5,15.5,9999.0,C,1963,9999.0,9999.0,9999.0,N,B1,0.516641,-0.0116599,226.102,0.528301,95687,59
100561,R,4.0,7.5,43.5,C,1963,158.0,148.0,10.0,N,B1,-0.524189,0.298977,1.66834,-0.823166,100561,59
9306,R,18.0,14.0,44.0,D,1963,42.0,26.0,16.0,N,A2,-0.0307151,0.0921455,232.431,-0.122861,9306,59
41816,R,6.5,5.5,49.5,C,1963,408.0,399.0,9.0,N,B2,-0.14646,0.0501174,327.47,-0.196577,41816,59
9384,R,14.0,8.0,16.5,C,1963,234.0,231.0,3.0,N,C1,0.0543306,-0.228249,198.435,0.282579,9384,59
15626,R,14.0,5.0,43.0,B,1963,616.0,611.0,5.0,N,B2,0.147433,0.270293,177.049,-0.122861,15626,59
10144,R,12.0,7.0,38.5,C,1963,154.0,148.0,6.0,N,B1,0.0169417,0.0906581,219.932,-0.0737164,10144,59
81283,R,7.0,8.5,39.5,C,1963,368.0,355.0,13.0,N,A1,-0.15626,0.00345856,350.256,-0.159719,81283,59
79126,R,7.0,5.5,36.0,C,1963,574.0,570.0,4.0,N,B1,-0.00204142,-0.0388996,44.1893,0.0368582,79126,59
97646,R,13.5,8.5,32.5,C,1963,24.0,19.0,5.0,N,B1,-0.306982,0.381038,303.024,-0.688019,97646,59
77833,O,11.0,10.5,49.5,A,1963,340.0,326.0,14.0,N,-,0.463857,-0.347023,136.481,0.81088,77833,59
63335,S,9.0,5.0,41.0,A,1976,23.0,15.0,8.0,N,-,0.0,0.0,182.21,0.0,63335,46
22188,R,12.0,3.5,37.5,C,1963,222.0,218.0,4.0,N,A2,0.712308,-0.626873,280.408,1.33918,22188,59
107564,R,7.0,7.0,34.0,C,1963,138.0,133.0,5.0,N,B1,0.0392164,-0.0222139,194.876,0.0614303,107564,59
50440,R,20.0,9.5,33.0,C,1963,246.0,239.0,7.0,N,A2,-0.448447,0.632726,21.8014,-1.08117,50440,59
94345,R,11.0,10.0,40.5,D,1963,61.0,54.0,7.0,N,C1,0.0614319,0.0245737,180.919,0.0368582,94345,59
96690,R,14.0,10.5,29.5,D,1963,94.0,87.0,7.0,N,C1,0.0927977,0.0436535,-9999.0,0.0491442,96690,59
72249,O,7.0,8.5,36.0,A,1982,202.0,182.0,20.0,N,-,-0.203769,0.152527,13.1575,-0.356296,72249,40
106710,R,20.0,5.0,36.0,C,1963,133.0,129.0,4.0,N,C2,-0.0883317,0.157389,251.042,-0.245721,106710,59
98122,C,3.5,4.0,32.0,A,2013,105.0,97.0,8.0,N,-,0.10136,0.10136,114.624,0.0,98122,9
28227,O,2.8,2.3,41.0,A,2019,300.0,295.0,5.0,N,-,-0.280553,0.161745,50.0636,-0.442298,28227,3
100531,R,6.0,7.5,49.0,C,1963,75.0,68.0,7.0,N,B1,-0.0491442,0.159719,351.634,-0.208863,100531,59
2453,R,8.0,3.5,46.5,C,1963,89.0,85.0,4.0,N,B1,-0.0871984,0.170809,326.725,-0.258007,2453,59
54393,R,22.0,12.5,37.0,C,1963,82.0,74.0,8.0,N,B1,0.00971807,0.0834344,200.136,-0.0737164,54393,59
104055,R,16.0,18.0,37.5,C,1963,91.0,81.0,10.0,N,C1,-0.183716,0.074291,251.012,-0.258007,104055,59
8253,C,5.0,5.5,39.5,A,2008,124.0,70.0,54.0,N,-,-0.150504,0.218078,188.401,-0.368582,8253,14
4612,R,19.0,10.0,32.5,C,1963,444.0,438.0,6.0,N,C2,0.121532,0.109246,172.648,0.0122861,4612,59
44649,R,8.0,5.5,42.0,C,1963,131.0,127.0,4.0,N,B1,-0.0336963,0.10145,63.5661,-0.135147,44649,59
9657,R,18.0,12.5,38.0,C,1963,302.0,292.0,10.0,N,A2,0.0784977,-0.0075047,22.981,0.0860024,9657,59
43890,R,10.0,7.0,29.0,C,1963,149.0,144.0,5.0,N,C1,0.690417,-0.550475,79.2869,1.24089,43890,59
45658,R,11.0,7.0,33.0,C,1963,366.0,360.0,6.0,N,C1,0.125181,-0.0591102,303.906,0.184291,45658,59
47454,R,14.0,10.5,39.5,C,1963,374.0,366.0,8.0,N,A2,0.477417,-0.333463,275.856,0.81088,47454,59
76481,R,8.0,11.5,46.5,C,1963,466.0,454.0,12.0,N,C1,-0.135921,0.0729421,68.8059,-0.208863,76481,59
4167,R,20.0,9.5,44.5,C,1963,507.0,500.0,7.0,N,A2,-0.132099,-0.0829547,99.1792,-0.0491442,4167,59
11251,O,5.0,5.0,39.5,B,2008,314.0,299.0,15.0,N,-,0.0836282,-0.174379,-9999.0,0.258007,11251,14
42518,C,15.0,24.0,45.0,A,1990,407.0,9999.0,9999.0,N,-,0.0415388,-0.0567497,13.3925,0.0982885,42518,32
81390,R,12.0,16.0,28.5,D,1963,126.0,116.0,10.0,N,B1,0.262733,-0.105849,356.845,0.368582,81390,59
30489,R,15.0,58.5,20.0,D,1963,234.0,208.0,26.0,N,B1,-0.283646,0.183224,-9999.0,-0.46687,30489,59
105799,O,6.5,2.0,34.0,A,1945,222.0,213.0,9.0,N,-,0.18776,-0.68455,190.249,0.87231,105799,77
94639,R,11.0,11.0,32.5,C,1963,50.0,43.0,7.0,N,C1,0.104792,-0.165501,301.846,0.270293,94639,59
30298,R,22.0,10.5,46.5,C,1963,255.0,242.0,13.0,N,A2,-0.0552828,0.0430057,288.754,-0.0982885,30298,59
89707,C,8.0,12.0,37.5,A,1945,68.0,34.0,34.0,N,-,0.17243,0.0249974,174.508,0.147433,89707,77
72027,R,7.0,6.5,44.5,C,1963,294.0,290.0,4.0,N,B1,0.180494,0.0207751,74.4584,0.159719,72027,59
66,R,12.0,11.0,9999.0,C,1963,9999.0,9999.0,9999.0,N,B2,0.054798,-0.0803487,328.517,0.135147,66,59
107065,C,5.0,9.0,27.0,B,1954,60.0,40.0,20.0,N,-,-0.116255,0.448904,261.15,-0.565159,107065,68
8697,R,12.0,10.5,35.5,C,1963,283.0,275.0,8.0,N,A2,0.17598,-0.548897,237.865,0.724878,8697,59
103567,R,13.0,15.0,38.5,C,1964,231.0,222.0,9.0,N,C1,0.0643327,0.0643327,205.898,0.0,103567,58
46320,O,15.0,7.0,45.5,A,1999,132.0,122.0,10.0,N,-,-0.180353,-0.217212,205.633,0.0368582,46320,23
64795,R,8.0,9.0,36.0,C,1963,108.0,102.0,6.0,N,B1,-0.00471785,0.302434,218.136,-0.307151,64795,59
62512,R,4.0,9.0,39.5,C,1963,504.0,497.0,7.0,N,A2,0.34487,-0.0974285,314.157,0.442298,62512,59
82637,C,8.0,10.5,29.5,A,1945,161.0,127.0,34.0,N,-,-0.0419317,0.216076,350.204,-0.258007,82637,77
67182,R,14.0,12.0,36.0,D,1963,288.0,281.0,7.0,N,B1,0.000805325,-0.0851971,229.224,0.0860024,67182,59
79838,O,9.0,8.0,49.5,A,1963,548.0,537.0,11.0,N,-,-0.205293,0.0281424,134.16,-0.233435,79838,59
71043,R,16.0,10.5,46.5,C,1963,157.0,148.0,9.0,N,B1,0.0285832,0.212874,157.957,-0.184291,71043,59
50066,R,19.0,11.5,35.5,C,1963,34.0,9999.0,9999.0,N,A2,-0.0557434,0.042545,297.224,-0.0982885,50066,59
58709,R,10.0,7.5,37.5,D,1963,298.0,292.0,6.0,N,C1,0.0292385,0.0169524,291.523,0.0122861,58709,59
44521,C,2.5,6.5,22.0,A,1982,178.0,171.0,7.0,N,-,-0.080769,0.0175195,246.038,-0.0982885,44521,40
22441,R,12.0,7.0,38.5,C,1963,218.0,212.0,6.0,N,B1,-0.131082,0.102353,32.5826,-0.233435,22441,59
62284,R,7.0,6.5,60.5,C,1963,407.0,398.0,9.0,N,B2,0.437828,-0.0413278,285.117,0.479156,62284,59
17463,R,11.0,5.5,52.0,C,1963,514.0,505.0,9.0,N,A2,-0.125698,-0.273131,175.601,0.147433,17463,59
53519,R,12.0,8.5,29.5,C,1963,170.0,165.0,5.0,N,B1,-0.0258898,0.0846848,258.089,-0.110575,53519,59
81602,R,16.0,12.5,28.5,D,1963,261.0,254.0,7.0,N,B1,0.16279,0.0890739,5.35046,0.0737164,81602,59
6534,R,22.0,16.5,51.5,D,1963,433.0,412.0,21.0,N,B2,0.0498855,0.234176,50.4403,-0.184291,6534,59
56367,O,3.5,2.0,60.5,A,1984,102.0,9999.0,9999.0,N,-,0.0,0.258007,183.612,-0.258007,56367,38
65226,R,6.5,8.5,9999.0,D,1963,9999.0,9999.0,9999.0,N,B1,-0.0312947,0.214427,16.9275,-0.245721,65226,59
83691,R,10.0,9.0,36.5,C,1963,164.0,159.0,5.0,N,C1,0.0235854,0.416739,337.997,-0.393154,83691,59
45809,R,15.0,6.5,36.0,C,1963,79.0,74.0,5.0,N,A2,-0.0219509,0.137768,182.314,-0.159719,45809,59
50436,R,13.0,7.0,45.5,C,1963,225.0,220.0,5.0,Y,B1,0.0728804,-0.492278,12.2648,0.565159,50436,59
24207,O,6.0,5.5,47.0,A,2008,341.0,330.0,11.0,N,-,0.134727,0.0732971,282.253,0.0614303,24207,14
74673,R,8.0,9.5,34.0,C,1963,23.0,14.0,9.0,N,S,0.44267,-0.405068,147.031,0.847738,74673,59
30209,R,22.0,35.0,39.5,D,1963,365.0,341.0,24.0,N,B1,0.533799,-0.461372,340.053,0.995171,30209,59
37059,R,19.0,18.5,16.5,C,1963,121.0,115.0,6.0,N,B1,-0.0156546,0.0212035,291.309,-0.0368582,37059,59
94751,O,5.5,4.0,37.5,A,1976,109.0,100.0,9.0,N,-,-0.123728,0.269426,147.355,-0.393154,94751,46
13276,R,17.0,13.0,39.5,C,1963,314.0,305.0,9.0,N,C2,0.273539,0.0646757,343.058,0.208863,13276,59
3511,R,25.0,9.5,24.0,C,1963,572.0,566.0,6.0,N,A2,0.663999,0.000552291,340.074,0.663447,3511,59
66337,R,7.0,12.0,40.5,C,1963,404.0,396.0,8.0,N,A2,0.42296,-0.0316239,265.9,0.454584,66337,59
70001,R,8.0,10.5,38.0,C,1963,53.0,46.0,7.0,N,A2,0.0,0.0,147.481,0.0,70001,59
26649,R,12.0,9.5,32.5,D,1963,81.0,76.0,5.0,N,B1,-0.101179,0.341119,135.686,-0.442298,26649,59
31855,R,9.0,19.0,34.0,D,1963,205.0,193.0,12.0,N,B1,0.3459,0.0633205,-9999.0,0.282579,31855,59
11663,R,13.0,8.5,38.5,C,1963,170.0,164.0,6.0,N,B1,0.0565159,-0.00491442,3.45662,0.0614303,11663,59
79630,R,8.0,10.5,42.0,C,1963,378.0,371.0,7.0,N,C1,-0.20337,0.140639,138.071,-0.34401,79630,59
29195,R,8.0,9.5,9999.0,C,1963,9999.0,9999.0,9999.0,N,B2,-0.0206406,0.0407897,188.13,-0.0614303,29195,59
82410,R,6.0,9.0,45.0,C,1963,483.0,477.0,6.0,N,A2,-0.140006,0.0934289,153.958,-0.233435,82410,59
105426,R,9.0,10.0,42.5,C,1963,76.0,69.0,7.0,N,C1,0.012147,0.270154,3.51194,-0.258007,105426,59
108105,R,5.5,7.5,36.0,C,1963,131.0,125.0,6.0,N,B1,-0.0471889,0.124816,-9999.0,-0.172005,108105,59
37732,O,3.5,7.0,33.0,A,2017,101.0,96.0,5.0,N,-,-0.11565,-0.0173614,42.1376,-0.0982885,37732,5
85584,R,13.5,9.0,42.5,C,1963,477.0,470.0,7.0,N,A2,-0.232636,0.209662,254.572,-0.442298,85584,59
108756,O,9.5,6.0,29.5,A,1945,181.0,162.0,19.0,N,-,0.0639253,0.0884974,246.332,-0.0245721,108756,77
28962,R,19.0,27.5,29.0,C,1963,239.0,219.0,20.0,N,C1,0.229869,-0.175571,337.574,0.40544,28962,59
72479,C,4.0,3.0,43.5,A,1996,163.0,154.0,9.0,Y,-,0.335781,0.0409159,259.439,0.294865,72479,26
75813,R,9.5,11.5,9999.0,C,1963,9999.0,9999.0,9999.0,N,C1,0.0496079,-0.0118224,257.922,0.0614303,75813,59
21483,C,8.0,6.0,35.5,A,2008,91.0,83.0,8.0,N,-,-0.113646,0.353224,336.181,-0.46687,21483,14
53317,R,23.0,11.0,36.0,C,1963,206.0,199.0,7.0,Y,C2,-0.0633768,-0.0510908,285.461,-0.0122861,53317,59
109052,R,13.0,14.5,44.5,C,1963,73.0,63.0,10.0,N,B1,-0.309609,-0.0638875,129.382,-0.245721,109052,59
38013,R,10.0,10.5,55.0,C,1963,143.0,131.0,12.0,N,B2,-0.0215006,0.150504,347.838,-0.172005,38013,59
43909,R,12.0,7.5,36.5,C,1963,193.0,187.0,6.0,N,B1,-0.794733,0.532161,293.438,-1.32689,43909,59
63324,S,10.0,6.0,37.0,A,1973,21.0,15.0,6.0,N,-,0.0,0.0,142.97,0.0,63324,49
32511,O,5.5,6.0,33.0,A,2007,197.0,195.0,2.0,N,-,-0.112205,0.108944,-9999.0,-0.221149,32511,15
97143,O,8.0,6.5,31.0,A,1997,70.0,58.0,12.0,N,-,-0.134535,0.0497558,86.6335,-0.184291,97143,25
66629,R,16.0,11.5,43.5,D,1963,203.0,196.0,7.0,N,B1,-0.0491442,-0.0122861,179.427,-0.0368582,66629,59
11761,R,19.0,7.5,60.5,C,1963,62.0,53.0,9.0,N,B2,0.0296655,0.238529,189.866,-0.208863,11761,59
38293,R,9.0,10.0,9999.0,C,1963,9999.0,9999.0,9999.0,N,C1,-0.113171,0.0956917,175.416,-0.208863,38293,59
1013,R,10.0,6.0,50.5,C,1963,420.0,415.0,5.0,N,B2,0.208363,-0.000500264,14.3381,0.208863,1013,59
47282,R,27.0,6.0,38.0,C,1963,123.0,118.0,5.0,N,B2,0.0492638,-0.0735968,158.199,0.122861,47282,59
86668,R,9.0,5.5,42.0,C,1963,184.0,178.0,6.0,N,B1,-0.227046,-0.104186,155.163,-0.122861,86668,59
9938,R,11.0,8.0,37.0,C,1963,206.0,199.0,7.0,N,A2,-0.0292918,-0.225869,195.866,0.196577,9938,59
27113,R,26.0,16.5,31.0,C,1963,134.0,124.0,10.0,N,C2,-0.144638,0.0642248,-9999.0,-0.208863,27113,59
34010,R,12.0,6.0,36.5,C,1963,55.0,50.0,5.0,N,C1,0.118211,0.118211,210.231,0.0,34010,59
47123,R,14.0,7.5,36.0,C,1963,224.0,219.0,5.0,N,C2,-0.0237056,-0.0482777,137.654,0.0245721,47123,59
54276,R,19.0,10.0,36.5,D,1963,110.0,103.0,7.0,N,C2,0.0,0.0,-9999.0,0.0,54276,59
106495,R,9.0,8.5,44.5,C,1945,61.0,55.0,6.0,N,C1,0.017345,0.0419171,311.82,-0.0245721,106495,77
92563,R,7.0,7.5,42.0,C,1963,320.0,310.0,10.0,N,A2,0.374285,-0.00658246,108.094,0.380868,92563,59
4262,R,15.0,10.0,44.5,C,1963,170.0,161.0,9.0,N,A2,0.150991,-0.21759,313.736,0.368582,4262,59
102404,R,9.0,7.5,34.0,C,1963,155.0,148.0,7.0,N,B2,-0.038098,-0.210103,36.8699,0.172005,102404,59
46626,R,15.0,8.0,36.0,C,1963,189.0,185.0,4.0,Y,C2,0.179156,-0.533435,180.481,0.712591,46626,59
82321,R,5.0,6.0,39.5,C,1963,405.0,400.0,5.0,N,B1,-0.294646,0.0247911,243.015,-0.319438,82321,59
81108,C,12.0,6.0,22.5,A,1973,556.0,500.0,56.0,N,-,0.00861339,0.0700437,132.44,-0.0614303,81108,49
109219,R,12.0,9.5,31.0,C,1963,88.0,82.0,6.0,N,C1,0.271795,-0.207361,99.1861,0.479156,109219,59
42798,R,11.0,8.0,39.5,C,1963,62.0,57.0,5.0,Y,B2,-0.0361283,-0.208133,4.48461,0.172005,42798,59
41242,R,8.5,8.0,41.5,D,1963,122.0,116.0,6.0,N,C1,-0.228521,0.0417726,340.133,-0.270293,41242,59
55242,R,11.0,9.5,9999.0,D,1963,9999.0,9999.0,9999.0,Y,C2,-0.0202452,0.164046,325.305,-0.184291,55242,59
57329,C,11.0,18.0,38.0,A,2018,146.0,98.0,48.0,N,-,-0.0485996,0.0374028,185.787,-0.0860024,57329,4
63996,R,21.0,12.0,40.5,C,1963,133.0,125.0,8.0,N,C1,0.170624,-0.333104,260.599,0.503728,63996,59
21057,R,10.0,6.0,49.0,C,1963,454.0,448.0,6.0,N,B1,-0.709274,0.15075,293.765,-0.860024,21057,59
62248,R,7.0,10.0,38.0,C,1963,285.0,276.0,9.0,N,A2,-0.0532245,-0.00408031,153.925,-0.0491442,62248,59
11267,R,16.0,11.0,38.5,C,1963,216.0,184.0,32.0,N,A1,0.243769,-0.0756685,199.134,0.319438,11267,59
7996,C,7.5,3.5,42.0,A,2008,123.0,111.0,12.0,N,-,0.343417,-0.0128786,248.685,0.356296,7996,14
15704,R,13.0,4.5,38.0,C,1963,238.0,233.0,5.0,N,A2,0.4233,-0.252433,217.875,0.675733,15704,59
72861,R,17.0,7.0,51.0,D,1963,343.0,329.0,14.0,N,B2,-0.157874,0.00184465,74.3318,-0.159719,72861,59
54523,O,9.5,8.5,43.5,A,1982,301.0,264.0,37.0,N,-,-0.0324582,0.102688,286.535,-0.135147,54523,40
40209,R,10.0,8.5,49.5,C,1963,168.0,161.0,7.0,N,C1,0.334059,-0.69797,333.699,1.03203,40209,59
17677,R,15.0,7.0,29.5,C,1963,98.0,92.0,6.0,N,B1,0.0,0.208863,180.771,-0.208863,17677,59
61438,R,10.0,8.0,9999.0,C,1963,9999.0,86.0,9999.0,N,B1,0.112555,-0.108594,214.669,0.221149,61438,59
10526,O,6.0,8.0,45.5,A,1982,248.0,237.0,11.0,N,-,-0.0821264,0.0653063,30.308,-0.147433,10526,40
54966,R,12.0,5.5,49.5,C,1963,27.0,24.0,3.0,N,B1,-0.234002,0.0608632,330.223,-0.294865,54966,59
53223,R,14.0,7.5,45.5,C,1963,212.0,208.0,4.0,Y,B1,-0.122992,0.147301,260.417,-0.270293,53223,59
3237,R,12.0,7.5,42.0,C,1963,176.0,171.0,5.0,N,A2,-0.00486331,-0.0294354,328.782,0.0245721,3237,59
61765,R,7.0,6.0,9999.0,C,1963,9999.0,9999.0,9999.0,N,C1,0.365331,-0.0646808,293.927,0.430012,61765,59
62623,C,7.5,6.0,20.0,A,1945,240.0,136.0,104.0,N,-,0.0933254,0.00732298,50.1698,0.0860024,62623,77
16807,R,20.0,7.0,38.0,C,1963,210.0,205.0,5.0,N,B1,-0.350299,0.227146,222.262,-0.577445,16807,59
52881,R,22.0,9.5,42.0,C,1963,329.0,323.0,6.0,N,C2,-0.331301,-0.405017,129.207,0.0737164,52881,59
48074,C,6.0,5.0,26.5,A,1982,290.0,279.0,11.0,N,-,0.114254,0.0282517,54.3099,0.0860024,48074,40
52813,R,20.0,10.5,26.5,C,1963,380.0,371.0,9.0,N,C2,0.104119,-0.215318,171.607,0.319438,52813,59
25477,R,6.0,5.0,31.5,C,1963,246.0,243.0,3.0,N,B1,-1.07068,0.022779,-9999.0,-1.09346,25477,59
61026,O,4.5,3.0,45.0,A,1994,131.0,121.0,10.0,N,-,0.13238,-0.0273384,120.085,0.159719,61026,28
102796,R,5.5,9.0,9999.0,C,1963,9999.0,9999.0,9999.0,N,C1,0.0,0.0,87.6141,0.0,102796,59
58654,R,5.0,4.0,42.0,C,1963,395.0,390.0,5.0,N,B1,-0.0778898,-0.0410316,139.103,-0.0368582,58654,59
18709,R,14.0,7.5,55.0,C,1973,393.0,382.0,11.0,N,B1,-0.583634,0.104385,148.151,-0.688019,18709,49
63451,R,11.0,9.5,28.5,C,1963,40.0,32.0,8.0,N,C1,0.0124306,0.0247167,119.776,-0.0122861,63451,59
21194,R,11.0,5.0,44.0,C,1963,198.0,193.0,5.0,N,A2,0.0527572,0.0650433,242.592,-0.0122861,21194,59
69814,O,8.0,10.0,29.5,A,1992,136.0,112.0,24.0,N,-,0.324185,-0.462123,335.497,0.786308,69814,30
15566,R,21.0,12.0,36.0,C,1963,86.0,78.0,8.0,N,C2,-0.379262,0.493048,92.501,-0.87231,15566,59
58398,R,11.0,13.5,23.5,C,1963,502.0,494.0,8.0,N,C1,-0.251212,0.105084,216.674,-0.356296,58398,59
10588,O,4.0,6.0,29.5,A,1992,266.0,248.0,18.0,N,-,-0.180521,0.0774865,208.956,-0.258007,10588,30
44885,R,14.0,8.5,34.0,C,1963,238.0,232.0,6.0,N,A2,-0.253657,0.237786,70.542,-0.491442,44885,59
39601,R,13.0,11.0,28.5,C,1963,226.0,220.0,6.0,N,C1,0.155959,-0.12662,293.786,0.282579,39601,59
27359,R,13.0,6.0,49.5,C,1963,117.0,111.0,6.0,N,B2,-0.034401,-0.0589731,117.936,0.0245721,27359,59
109827,R,10.0,10.5,42.5,C,1963,12.0,4.0,8.0,N,S,0.549266,-0.114181,354.668,0.663447,109827,59
81259,R,11.5,29.0,42.5,D,1963,157.0,140.0,17.0,N,B1,-0.151006,0.107001,313.059,-0.258007,81259,59
70043,R,8.0,8.5,22.0,C,1963,23.0,16.0,7.0,N,C1,-0.254235,0.175777,9.65989,-0.430012,70043,59
7250,R,7.0,5.0,35.0,C,1963,406.0,403.0,3.0,N,B1,-0.225549,-0.0166859,152.128,-0.208863,7250,59
79551,R,10.0,8.0,40.5,C,1963,330.0,325.0,5.0,N,B1,-0.0813069,0.238131,143.286,-0.319438,79551,59
17706,R,23.0,10.0,42.5,C,1963,235.0,227.0,8.0,N,C2,-0.44331,0.146421,161.301,-0.589731,17706,59
8570,R,23.0,7.0,38.0,C,1963,192.0,186.0,6.0,N,B1,0.155062,-0.0906596,334.754,0.245721,8570,59
58162,R,11.0,11.0,31.0,C,1963,301.0,293.0,8.0,N,A2,0.033241,-0.261624,154.719,0.294865,58162,59
45083,R,21.0,8.5,25.5,C,1963,180.0,176.0,4.0,N,C2,-0.139033,0.229549,297.255,-0.368582,45083,59
68936,R,8.0,6.5,42.5,C,1963,262.0,256.0,6.0,N,C1,0.196577,-0.208863,289.272,0.40544,68936,59
56129,R,36.0,15.5,45.5,C,1963,170.0,154.0,16.0,N,B2,0.302675,-0.373059,2.31912,0.675733,56129,59
94708,R,9.5,7.5,29.0,D,1963,78.0,72.0,6.0,N,A2,-0.07831,-0.00459366,300.129,-0.0737164,94708,59
68343,R,15.5,16.0,53.5,C,1963,194.0,180.0,14.0,N,A2,-0.107618,-0.107618,24.5074,0.0,68343,59
58426,R,18.0,8.0,42.0,C,1963,533.0,526.0,7.0,N,C1,-0.0142137,-0.137074,185.906,0.122861,58426,59
84479,R,8.0,6.5,29.0,C,1963,627.0,623.0,4.0,N,A2,0.212477,-0.0823889,303.384,0.294865,84479,59
3732,R,16.0,9.5,44.5,C,1963,427.0,420.0,7.0,N,A2,-0.133493,-0.158065,86.6335,0.0245721,3732,59
25649,R,12.0,6.0,35.5,C,1963,57.0,52.0,5.0,N,B1,-0.0282196,0.0332107,200.535,-0.0614303,25649,59
14764,R,11.0,5.0,29.5,C,1963,174.0,171.0,3.0,N,B1,-0.180373,0.0653486,167.981,-0.245721,14764,59
85999,R,13.0,13.0,32.5,D,1963,250.0,242.0,8.0,N,B1,0.149798,0.137512,133.264,0.0122861,85999,59
90545,R,6.0,7.0,31.0,C,1963,146.0,141.0,5.0,N,B1,-0.0354056,-0.0354056,181.123,0.0,90545,59
50552,R,15.0,8.5,37.0,C,1963,254.0,246.0,8.0,Y,A2,0.152653,-0.00706608,316.771,0.159719,50552,59
80523,R,9.5,8.0,44.0,C,1963,331.0,325.0,6.0,N,C1,0.112716,-0.133005,208.237,0.245721,80523,59
5348,C,5.5,5.5,44.0,A,1982,446.0,424.0,22.0,N,-,-0.0711744,0.014828,345.518,-0.0860024,5348,40
38991,R,13.0,9.5,29.5,C,1963,61.0,57.0,4.0,N,B1,0.239058,0.189914,331.39,0.0491442,38991,59
84177,R,11.5,10.0,44.5,C,1963,354.0,344.0,10.0,N,A2,0.0396016,-0.0464008,192.246,0.0860024,84177,59
16718,R,19.0,8.0,38.0,C,1963,292.0,284.0,8.0,N,C2,-0.0657304,-0.0165862,158.749,-0.0491442,16718,59
105081,R,8.0,10.0,39.0,C,1963,78.0,71.0,7.0,N,A2,-0.309582,0.181861,233.746,-0.491442,105081,59
102091,R,7.0,7.0,55.5,C,1963,173.0,164.0,9.0,N,A2,-0.317287,0.0144366,77.3807,-0.331724,102091,59
20276,R,18.0,11.0,27.0,C,1963,24.0,17.0,7.0,N,A2,0.406102,-0.195915,-9999.0,0.602017,20276,59
54392,R,15.0,9.5,32.0,C,1963,81.0,76.0,5.0,N,C2,-0.0674628,0.227403,283.046,-0.294865,54392,59
73589,R,19.0,6.0,42.5,C,1963,156.0,152.0,4.0,N,C2,-0.0801322,0.177875,127.073,-0.258007,73589,59
24092,O,3.5,2.5,24.5,A,2008,159.0,153.0,6.0,N,-,0.0292905,0.0538626,-9999.0,-0.0245721,24092,14
28906,R,13.0,43.5,48.0,C,1963,155.0,121.0,34.0,N,A2,-0.0276436,-0.0522158,197.536,0.0245721,28906,59
46102,R,14.0,6.0,29.5,C,1963,223.0,218.0,5.0,N,B1,-0.21041,-0.112122,137.726,-0.0982885,46102,59
98991,R,5.5,9.0,43.0,C,1963,48.0,41.0,7.0,N,A2,0.122944,-0.122778,312.436,0.245721,98991,59
20223,R,8.0,5.5,41.0,C,1963,63.0,58.0,5.0,N,B1,-0.0627751,-0.222494,226.713,0.159719,20223,59
116,R,12.0,7.0,38.0,C,1963,432.0,428.0,4.0,N,A2,0.129256,-0.0796069,60.5809,0.208863,116,59
86514,R,9.5,10.5,42.0,C,1963,297.0,289.0,8.0,N,B1,-0.169164,0.0274129,214.245,-0.196577,86514,59
93121,R,5.5,11.0,38.0,C,1963,126.0,119.0,7.0,N,B1,-0.00901967,-0.0335918,284.772,0.0245721,93121,59
93002,R,5.0,8.5,48.0,C,1963,204.0,197.0,7.0,N,A2,-0.357978,0.231753,235.026,-0.589731,93002,59
91450,R,13.0,6.5,51.0,C,1963,184.0,176.0,8.0,N,C1,0.284792,-0.182078,-9999.0,0.46687,91450,59
51029,R,19.0,10.0,48.0,C,1963,154.0,145.0,9.0,N,C2,0.20272,-0.0921455,82.9167,0.294865,51029,59
25924,O,10.0,6.0,39.5,A,2008,184.0,171.0,13.0,N,-,-0.147566,0.159586,-9999.0,-0.307151,25924,14
91571,R,16.0,11.5,40.5,C,1963,240.0,231.0,9.0,N,B1,0.0448553,0.241432,228.059,-0.196577,91571,59
